product,price,quantity,date,region
pink morsel,$5.00 ,408,05/26/2021,east
pink morsel,$5.00 ,417,05/26/2021,west
gold morsel,$9.99 ,439,05/26/2021,north
gold morsel,$9.99 ,440,05/26/2021,south
gold morsel,$9.99 ,459,05/26/2021,east
gold morsel,$9.99 ,492,05/26/2021,west
magenta morsel,$2.50 ,493,05/26/2021,north
magenta morsel,$2.50 ,431,05/26/2021,south
magenta morsel,$2.50 ,437,05/26/2021,east
magenta morsel,$2.50 ,408,05/26/2021,west
chartreuse morsel,$3.00 ,415,05/26/2021,north
chartreuse morsel,$3.00 ,445,05/26/2021,south
chartreuse morsel,$3.00 ,458,05/26/2021,east
chartreuse morsel,$3.00 ,469,05/26/2021,west
periwinkle morsel,$1.25 ,470,05/26/2021,north
periwinkle morsel,$1.25 ,446,05/26/2021,south
periwinkle morsel,$1.25 ,458,05/26/2021,east
periwinkle morsel,$1.25 ,408,05/26/2021,west
vermilion morsel,$4.99 ,447,05/26/2021,north
vermilion morsel,$4.99 ,482,05/26/2021,south
vermilion morsel,$4.99 ,421,05/26/2021,east
vermilion morsel,$4.99 ,498,05/26/2021,west
lapis morsel,$1.99 ,494,05/26/2021,north
lapis morsel,$1.99 ,447,05/26/2021,south
lapis morsel,$1.99 ,418,05/26/2021,east
lapis morsel,$1.99 ,414,05/26/2021,west
pink morsel,$5.00 ,416,05/27/2021,north
pink morsel,$5.00 ,452,05/27/2021,south
pink morsel,$5.00 ,469,05/27/2021,east
pink morsel,$5.00 ,432,05/27/2021,west
gold morsel,$9.99 ,467,05/27/2021,north
gold morsel,$9.99 ,485,05/27/2021,south
gold morsel,$9.99 ,489,05/27/2021,east
gold morsel,$9.99 ,476,05/27/2021,west
magenta morsel,$2.50 ,443,05/27/2021,north
magenta morsel,$2.50 ,443,05/27/2021,south
magenta morsel,$2.50 ,419,05/27/2021,east
magenta morsel,$2.50 ,474,05/27/2021,west
chartreuse morsel,$3.00 ,417,05/27/2021,north
chartreuse morsel,$3.00 ,459,05/27/2021,south
chartreuse morsel,$3.00 ,423,05/27/2021,east
chartreuse morsel,$3.00 ,461,05/27/2021,west
periwinkle morsel,$1.25 ,475,05/27/2021,north
periwinkle morsel,$1.25 ,423,05/27/2021,south
periwinkle morsel,$1.25 ,433,05/27/2021,east
periwinkle morsel,$1.25 ,451,05/27/2021,west
vermilion morsel,$4.99 ,494,05/27/2021,north
vermilion morsel,$4.99 ,490,05/27/2021,south
vermilion morsel,$4.99 ,469,05/27/2021,east
vermilion morsel,$4.99 ,421,05/27/2021,west
lapis morsel,$1.99 ,499,05/27/2021,north
lapis morsel,$1.99 ,457,05/27/2021,south
lapis morsel,$1.99 ,452,05/27/2021,east
lapis morsel,$1.99 ,484,05/27/2021,west
pink morsel,$5.00 ,441,05/28/2021,north
pink morsel,$5.00 ,411,05/28/2021,south
pink morsel,$5.00 ,456,05/28/2021,east
pink morsel,$5.00 ,441,05/28/2021,west
gold morsel,$9.99 ,415,05/28/2021,north
gold morsel,$9.99 ,434,05/28/2021,south
gold morsel,$9.99 ,500,05/28/2021,east
gold morsel,$9.99 ,489,05/28/2021,west
magenta morsel,$2.50 ,485,05/28/2021,north
magenta morsel,$2.50 ,472,05/28/2021,south
magenta morsel,$2.50 ,486,05/28/2021,east
magenta morsel,$2.50 ,442,05/28/2021,west
chartreuse morsel,$3.00 ,483,05/28/2021,north
chartreuse morsel,$3.00 ,482,05/28/2021,south
chartreuse morsel,$3.00 ,479,05/28/2021,east
chartreuse morsel,$3.00 ,452,05/28/2021,west
periwinkle morsel,$1.25 ,498,05/28/2021,north
periwinkle morsel,$1.25 ,414,05/28/2021,south
periwinkle morsel,$1.25 ,452,05/28/2021,east
periwinkle morsel,$1.25 ,477,05/28/2021,west
vermilion morsel,$4.99 ,441,05/28/2021,north
vermilion morsel,$4.99 ,473,05/28/2021,south
vermilion morsel,$4.99 ,424,05/28/2021,east
vermilion morsel,$4.99 ,439,05/28/2021,west
lapis morsel,$1.99 ,461,05/28/2021,north
lapis morsel,$1.99 ,445,05/28/2021,south
lapis morsel,$1.99 ,445,05/28/2021,east
lapis morsel,$1.99 ,420,05/28/2021,west
pink morsel,$5.00 ,430,05/29/2021,north
pink morsel,$5.00 ,490,05/29/2021,south
pink morsel,$5.00 ,401,05/29/2021,east
pink morsel,$5.00 ,423,05/29/2021,west
gold morsel,$9.99 ,433,05/29/2021,north
gold morsel,$9.99 ,500,05/29/2021,south
gold morsel,$9.99 ,478,05/29/2021,east
gold morsel,$9.99 ,429,05/29/2021,west
magenta morsel,$2.50 ,431,05/29/2021,north
magenta morsel,$2.50 ,418,05/29/2021,south
magenta morsel,$2.50 ,470,05/29/2021,east
magenta morsel,$2.50 ,494,05/29/2021,west
chartreuse morsel,$3.00 ,443,05/29/2021,north
chartreuse morsel,$3.00 ,403,05/29/2021,south
chartreuse morsel,$3.00 ,439,05/29/2021,east
chartreuse morsel,$3.00 ,460,05/29/2021,west
periwinkle morsel,$1.25 ,481,05/29/2021,north
periwinkle morsel,$1.25 ,448,05/29/2021,south
periwinkle morsel,$1.25 ,441,05/29/2021,east
periwinkle morsel,$1.25 ,449,05/29/2021,west
vermilion morsel,$4.99 ,411,05/29/2021,north
vermilion morsel,$4.99 ,466,05/29/2021,south
vermilion morsel,$4.99 ,451,05/29/2021,east
vermilion morsel,$4.99 ,441,05/29/2021,west
lapis morsel,$1.99 ,462,05/29/2021,north
lapis morsel,$1.99 ,419,05/29/2021,south
lapis morsel,$1.99 ,424,05/29/2021,east
lapis morsel,$1.99 ,408,05/29/2021,west
pink morsel,$5.00 ,476,05/30/2021,north
pink morsel,$5.00 ,445,05/30/2021,south
pink morsel,$5.00 ,497,05/30/2021,east
pink morsel,$5.00 ,462,05/30/2021,west
gold morsel,$9.99 ,492,05/30/2021,north
gold morsel,$9.99 ,491,05/30/2021,south
gold morsel,$9.99 ,462,05/30/2021,east
gold morsel,$9.99 ,485,05/30/2021,west
magenta morsel,$2.50 ,435,05/30/2021,north
magenta morsel,$2.50 ,474,05/30/2021,south
magenta morsel,$2.50 ,477,05/30/2021,east
magenta morsel,$2.50 ,479,05/30/2021,west
chartreuse morsel,$3.00 ,424,05/30/2021,north
chartreuse morsel,$3.00 ,454,05/30/2021,south
chartreuse morsel,$3.00 ,455,05/30/2021,east
chartreuse morsel,$3.00 ,406,05/30/2021,west
periwinkle morsel,$1.25 ,459,05/30/2021,north
periwinkle morsel,$1.25 ,477,05/30/2021,south
periwinkle morsel,$1.25 ,403,05/30/2021,east
periwinkle morsel,$1.25 ,466,05/30/2021,west
vermilion morsel,$4.99 ,453,05/30/2021,north
vermilion morsel,$4.99 ,424,05/30/2021,south
vermilion morsel,$4.99 ,492,05/30/2021,east
vermilion morsel,$4.99 ,418,05/30/2021,west
lapis morsel,$1.99 ,435,05/30/2021,north
lapis morsel,$1.99 ,427,05/30/2021,south
lapis morsel,$1.99 ,429,05/30/2021,east
lapis morsel,$1.99 ,400,05/30/2021,west
pink morsel,$5.00 ,479,05/31/2021,north
pink morsel,$5.00 ,419,05/31/2021,south
pink morsel,$5.00 ,444,05/31/2021,east
pink morsel,$5.00 ,426,05/31/2021,west
gold morsel,$9.99 ,417,05/31/2021,north
gold morsel,$9.99 ,431,05/31/2021,south
gold morsel,$9.99 ,458,05/31/2021,east
gold morsel,$9.99 ,439,05/31/2021,west
magenta morsel,$2.50 ,434,05/31/2021,north
magenta morsel,$2.50 ,478,05/31/2021,south
magenta morsel,$2.50 ,439,05/31/2021,east
magenta morsel,$2.50 ,400,05/31/2021,west
chartreuse morsel,$3.00 ,402,05/31/2021,north
chartreuse morsel,$3.00 ,449,05/31/2021,south
chartreuse morsel,$3.00 ,473,05/31/2021,east
chartreuse morsel,$3.00 ,456,05/31/2021,west
periwinkle morsel,$1.25 ,463,05/31/2021,north
periwinkle morsel,$1.25 ,409,05/31/2021,south
periwinkle morsel,$1.25 ,495,05/31/2021,east
periwinkle morsel,$1.25 ,434,05/31/2021,west
vermilion morsel,$4.99 ,466,05/31/2021,north
vermilion morsel,$4.99 ,464,05/31/2021,south
vermilion morsel,$4.99 ,435,05/31/2021,east
vermilion morsel,$4.99 ,456,05/31/2021,west
lapis morsel,$1.99 ,425,05/31/2021,north
lapis morsel,$1.99 ,452,05/31/2021,south
lapis morsel,$1.99 ,479,05/31/2021,east
lapis morsel,$1.99 ,413,05/31/2021,west
pink morsel,$5.00 ,428,06/01/2021,north
pink morsel,$5.00 ,490,06/01/2021,south
pink morsel,$5.00 ,411,06/01/2021,east
pink morsel,$5.00 ,443,06/01/2021,west
gold morsel,$9.99 ,410,06/01/2021,north
gold morsel,$9.99 ,424,06/01/2021,south
gold morsel,$9.99 ,449,06/01/2021,east
gold morsel,$9.99 ,424,06/01/2021,west
magenta morsel,$2.50 ,496,06/01/2021,north
magenta morsel,$2.50 ,415,06/01/2021,south
magenta morsel,$2.50 ,456,06/01/2021,east
magenta morsel,$2.50 ,494,06/01/2021,west
chartreuse morsel,$3.00 ,485,06/01/2021,north
chartreuse morsel,$3.00 ,430,06/01/2021,south
chartreuse morsel,$3.00 ,466,06/01/2021,east
chartreuse morsel,$3.00 ,461,06/01/2021,west
periwinkle morsel,$1.25 ,490,06/01/2021,north
periwinkle morsel,$1.25 ,493,06/01/2021,south
periwinkle morsel,$1.25 ,479,06/01/2021,east
periwinkle morsel,$1.25 ,435,06/01/2021,west
vermilion morsel,$4.99 ,479,06/01/2021,north
vermilion morsel,$4.99 ,459,06/01/2021,south
vermilion morsel,$4.99 ,444,06/01/2021,east
vermilion morsel,$4.99 ,449,06/01/2021,west
lapis morsel,$1.99 ,465,06/01/2021,north
lapis morsel,$1.99 ,402,06/01/2021,south
lapis morsel,$1.99 ,412,06/01/2021,east
lapis morsel,$1.99 ,494,06/01/2021,west
pink morsel,$5.00 ,403,06/02/2021,north
pink morsel,$5.00 ,470,06/02/2021,south
pink morsel,$5.00 ,401,06/02/2021,east
pink morsel,$5.00 ,403,06/02/2021,west
gold morsel,$9.99 ,404,06/02/2021,north
gold morsel,$9.99 ,432,06/02/2021,south
gold morsel,$9.99 ,491,06/02/2021,east
gold morsel,$9.99 ,446,06/02/2021,west
magenta morsel,$2.50 ,475,06/02/2021,north
magenta morsel,$2.50 ,498,06/02/2021,south
magenta morsel,$2.50 ,465,06/02/2021,east
magenta morsel,$2.50 ,452,06/02/2021,west
chartreuse morsel,$3.00 ,431,06/02/2021,north
chartreuse morsel,$3.00 ,441,06/02/2021,south
chartreuse morsel,$3.00 ,487,06/02/2021,east
chartreuse morsel,$3.00 ,485,06/02/2021,west
periwinkle morsel,$1.25 ,472,06/02/2021,north
periwinkle morsel,$1.25 ,428,06/02/2021,south
periwinkle morsel,$1.25 ,425,06/02/2021,east
periwinkle morsel,$1.25 ,415,06/02/2021,west
vermilion morsel,$4.99 ,477,06/02/2021,north
vermilion morsel,$4.99 ,492,06/02/2021,south
vermilion morsel,$4.99 ,463,06/02/2021,east
vermilion morsel,$4.99 ,441,06/02/2021,west
lapis morsel,$1.99 ,416,06/02/2021,north
lapis morsel,$1.99 ,428,06/02/2021,south
lapis morsel,$1.99 ,483,06/02/2021,east
lapis morsel,$1.99 ,446,06/02/2021,west
pink morsel,$5.00 ,475,06/03/2021,north
pink morsel,$5.00 ,405,06/03/2021,south
pink morsel,$5.00 ,475,06/03/2021,east
pink morsel,$5.00 ,460,06/03/2021,west
gold morsel,$9.99 ,496,06/03/2021,north
gold morsel,$9.99 ,483,06/03/2021,south
gold morsel,$9.99 ,414,06/03/2021,east
gold morsel,$9.99 ,437,06/03/2021,west
magenta morsel,$2.50 ,489,06/03/2021,north
magenta morsel,$2.50 ,498,06/03/2021,south
magenta morsel,$2.50 ,471,06/03/2021,east
magenta morsel,$2.50 ,433,06/03/2021,west
chartreuse morsel,$3.00 ,495,06/03/2021,north
chartreuse morsel,$3.00 ,450,06/03/2021,south
chartreuse morsel,$3.00 ,499,06/03/2021,east
chartreuse morsel,$3.00 ,493,06/03/2021,west
periwinkle morsel,$1.25 ,417,06/03/2021,north
periwinkle morsel,$1.25 ,439,06/03/2021,south
periwinkle morsel,$1.25 ,449,06/03/2021,east
periwinkle morsel,$1.25 ,459,06/03/2021,west
vermilion morsel,$4.99 ,454,06/03/2021,north
vermilion morsel,$4.99 ,460,06/03/2021,south
vermilion morsel,$4.99 ,494,06/03/2021,east
vermilion morsel,$4.99 ,412,06/03/2021,west
lapis morsel,$1.99 ,423,06/03/2021,north
lapis morsel,$1.99 ,404,06/03/2021,south
lapis morsel,$1.99 ,446,06/03/2021,east
lapis morsel,$1.99 ,406,06/03/2021,west
pink morsel,$5.00 ,481,06/04/2021,north
pink morsel,$5.00 ,427,06/04/2021,south
pink morsel,$5.00 ,463,06/04/2021,east
pink morsel,$5.00 ,460,06/04/2021,west
gold morsel,$9.99 ,498,06/04/2021,north
gold morsel,$9.99 ,426,06/04/2021,south
gold morsel,$9.99 ,449,06/04/2021,east
gold morsel,$9.99 ,411,06/04/2021,west
magenta morsel,$2.50 ,403,06/04/2021,north
magenta morsel,$2.50 ,481,06/04/2021,south
magenta morsel,$2.50 ,401,06/04/2021,east
magenta morsel,$2.50 ,471,06/04/2021,west
chartreuse morsel,$3.00 ,412,06/04/2021,north
chartreuse morsel,$3.00 ,413,06/04/2021,south
chartreuse morsel,$3.00 ,465,06/04/2021,east
chartreuse morsel,$3.00 ,413,06/04/2021,west
periwinkle morsel,$1.25 ,427,06/04/2021,north
periwinkle morsel,$1.25 ,403,06/04/2021,south
periwinkle morsel,$1.25 ,409,06/04/2021,east
periwinkle morsel,$1.25 ,479,06/04/2021,west
vermilion morsel,$4.99 ,486,06/04/2021,north
vermilion morsel,$4.99 ,439,06/04/2021,south
vermilion morsel,$4.99 ,403,06/04/2021,east
vermilion morsel,$4.99 ,477,06/04/2021,west
lapis morsel,$1.99 ,433,06/04/2021,north
lapis morsel,$1.99 ,445,06/04/2021,south
lapis morsel,$1.99 ,403,06/04/2021,east
lapis morsel,$1.99 ,472,06/04/2021,west
pink morsel,$5.00 ,485,06/05/2021,north
pink morsel,$5.00 ,480,06/05/2021,south
pink morsel,$5.00 ,449,06/05/2021,east
pink morsel,$5.00 ,417,06/05/2021,west
gold morsel,$9.99 ,442,06/05/2021,north
gold morsel,$9.99 ,435,06/05/2021,south
gold morsel,$9.99 ,421,06/05/2021,east
gold morsel,$9.99 ,458,06/05/2021,west
magenta morsel,$2.50 ,461,06/05/2021,north
magenta morsel,$2.50 ,453,06/05/2021,south
magenta morsel,$2.50 ,454,06/05/2021,east
magenta morsel,$2.50 ,437,06/05/2021,west
chartreuse morsel,$3.00 ,400,06/05/2021,north
chartreuse morsel,$3.00 ,467,06/05/2021,south
chartreuse morsel,$3.00 ,450,06/05/2021,east
chartreuse morsel,$3.00 ,429,06/05/2021,west
periwinkle morsel,$1.25 ,413,06/05/2021,north
periwinkle morsel,$1.25 ,440,06/05/2021,south
periwinkle morsel,$1.25 ,452,06/05/2021,east
periwinkle morsel,$1.25 ,407,06/05/2021,west
vermilion morsel,$4.99 ,404,06/05/2021,north
vermilion morsel,$4.99 ,458,06/05/2021,south
vermilion morsel,$4.99 ,471,06/05/2021,east
vermilion morsel,$4.99 ,471,06/05/2021,west
lapis morsel,$1.99 ,461,06/05/2021,north
lapis morsel,$1.99 ,446,06/05/2021,south
lapis morsel,$1.99 ,493,06/05/2021,east
lapis morsel,$1.99 ,465,06/05/2021,west
pink morsel,$5.00 ,404,06/06/2021,north
pink morsel,$5.00 ,438,06/06/2021,south
pink morsel,$5.00 ,490,06/06/2021,east
pink morsel,$5.00 ,449,06/06/2021,west
gold morsel,$9.99 ,409,06/06/2021,north
gold morsel,$9.99 ,445,06/06/2021,south
gold morsel,$9.99 ,446,06/06/2021,east
gold morsel,$9.99 ,404,06/06/2021,west
magenta morsel,$2.50 ,444,06/06/2021,north
magenta morsel,$2.50 ,420,06/06/2021,south
magenta morsel,$2.50 ,429,06/06/2021,east
magenta morsel,$2.50 ,435,06/06/2021,west
chartreuse morsel,$3.00 ,404,06/06/2021,north
chartreuse morsel,$3.00 ,481,06/06/2021,south
chartreuse morsel,$3.00 ,429,06/06/2021,east
chartreuse morsel,$3.00 ,414,06/06/2021,west
periwinkle morsel,$1.25 ,487,06/06/2021,north
periwinkle morsel,$1.25 ,500,06/06/2021,south
periwinkle morsel,$1.25 ,491,06/06/2021,east
periwinkle morsel,$1.25 ,428,06/06/2021,west
vermilion morsel,$4.99 ,482,06/06/2021,north
vermilion morsel,$4.99 ,489,06/06/2021,south
vermilion morsel,$4.99 ,410,06/06/2021,east
vermilion morsel,$4.99 ,435,06/06/2021,west
lapis morsel,$1.99 ,483,06/06/2021,north
lapis morsel,$1.99 ,408,06/06/2021,south
lapis morsel,$1.99 ,465,06/06/2021,east
lapis morsel,$1.99 ,451,06/06/2021,west
pink morsel,$5.00 ,478,06/07/2021,north
pink morsel,$5.00 ,404,06/07/2021,south
pink morsel,$5.00 ,472,06/07/2021,east
pink morsel,$5.00 ,414,06/07/2021,west
gold morsel,$9.99 ,483,06/07/2021,north
gold morsel,$9.99 ,402,06/07/2021,south
gold morsel,$9.99 ,453,06/07/2021,east
gold morsel,$9.99 ,485,06/07/2021,west
magenta morsel,$2.50 ,419,06/07/2021,north
magenta morsel,$2.50 ,472,06/07/2021,south
magenta morsel,$2.50 ,449,06/07/2021,east
magenta morsel,$2.50 ,408,06/07/2021,west
chartreuse morsel,$3.00 ,424,06/07/2021,north
chartreuse morsel,$3.00 ,445,06/07/2021,south
chartreuse morsel,$3.00 ,500,06/07/2021,east
chartreuse morsel,$3.00 ,458,06/07/2021,west
periwinkle morsel,$1.25 ,429,06/07/2021,north
periwinkle morsel,$1.25 ,434,06/07/2021,south
periwinkle morsel,$1.25 ,444,06/07/2021,east
periwinkle morsel,$1.25 ,441,06/07/2021,west
vermilion morsel,$4.99 ,454,06/07/2021,north
vermilion morsel,$4.99 ,456,06/07/2021,south
vermilion morsel,$4.99 ,438,06/07/2021,east
vermilion morsel,$4.99 ,447,06/07/2021,west
lapis morsel,$1.99 ,471,06/07/2021,north
lapis morsel,$1.99 ,437,06/07/2021,south
lapis morsel,$1.99 ,436,06/07/2021,east
lapis morsel,$1.99 ,471,06/07/2021,west
pink morsel,$5.00 ,458,06/08/2021,north
pink morsel,$5.00 ,407,06/08/2021,south
pink morsel,$5.00 ,490,06/08/2021,east
pink morsel,$5.00 ,424,06/08/2021,west
gold morsel,$9.99 ,470,06/08/2021,north
gold morsel,$9.99 ,419,06/08/2021,south
gold morsel,$9.99 ,400,06/08/2021,east
gold morsel,$9.99 ,479,06/08/2021,west
magenta morsel,$2.50 ,451,06/08/2021,north
magenta morsel,$2.50 ,497,06/08/2021,south
magenta morsel,$2.50 ,404,06/08/2021,east
magenta morsel,$2.50 ,421,06/08/2021,west
chartreuse morsel,$3.00 ,466,06/08/2021,north
chartreuse morsel,$3.00 ,458,06/08/2021,south
chartreuse morsel,$3.00 ,464,06/08/2021,east
chartreuse morsel,$3.00 ,408,06/08/2021,west
periwinkle morsel,$1.25 ,411,06/08/2021,north
periwinkle morsel,$1.25 ,477,06/08/2021,south
periwinkle morsel,$1.25 ,478,06/08/2021,east
periwinkle morsel,$1.25 ,405,06/08/2021,west
vermilion morsel,$4.99 ,445,06/08/2021,north
vermilion morsel,$4.99 ,493,06/08/2021,south
vermilion morsel,$4.99 ,410,06/08/2021,east
vermilion morsel,$4.99 ,475,06/08/2021,west
lapis morsel,$1.99 ,417,06/08/2021,north
lapis morsel,$1.99 ,439,06/08/2021,south
lapis morsel,$1.99 ,478,06/08/2021,east
lapis morsel,$1.99 ,436,06/08/2021,west
pink morsel,$5.00 ,496,06/09/2021,north
pink morsel,$5.00 ,500,06/09/2021,south
pink morsel,$5.00 ,473,06/09/2021,east
pink morsel,$5.00 ,466,06/09/2021,west
gold morsel,$9.99 ,499,06/09/2021,north
gold morsel,$9.99 ,430,06/09/2021,south
gold morsel,$9.99 ,495,06/09/2021,east
gold morsel,$9.99 ,400,06/09/2021,west
magenta morsel,$2.50 ,411,06/09/2021,north
magenta morsel,$2.50 ,415,06/09/2021,south
magenta morsel,$2.50 ,461,06/09/2021,east
magenta morsel,$2.50 ,472,06/09/2021,west
chartreuse morsel,$3.00 ,445,06/09/2021,north
chartreuse morsel,$3.00 ,500,06/09/2021,south
chartreuse morsel,$3.00 ,473,06/09/2021,east
chartreuse morsel,$3.00 ,439,06/09/2021,west
periwinkle morsel,$1.25 ,432,06/09/2021,north
periwinkle morsel,$1.25 ,491,06/09/2021,south
periwinkle morsel,$1.25 ,472,06/09/2021,east
periwinkle morsel,$1.25 ,439,06/09/2021,west
vermilion morsel,$4.99 ,457,06/09/2021,north
vermilion morsel,$4.99 ,431,06/09/2021,south
vermilion morsel,$4.99 ,421,06/09/2021,east
vermilion morsel,$4.99 ,461,06/09/2021,west
lapis morsel,$1.99 ,468,06/09/2021,north
lapis morsel,$1.99 ,435,06/09/2021,south
lapis morsel,$1.99 ,402,06/09/2021,east
lapis morsel,$1.99 ,477,06/09/2021,west
pink morsel,$5.00 ,456,06/10/2021,north
pink morsel,$5.00 ,403,06/10/2021,south
pink morsel,$5.00 ,500,06/10/2021,east
pink morsel,$5.00 ,481,06/10/2021,west
gold morsel,$9.99 ,478,06/10/2021,north
gold morsel,$9.99 ,463,06/10/2021,south
gold morsel,$9.99 ,458,06/10/2021,east
gold morsel,$9.99 ,422,06/10/2021,west
magenta morsel,$2.50 ,421,06/10/2021,north
magenta morsel,$2.50 ,474,06/10/2021,south
magenta morsel,$2.50 ,440,06/10/2021,east
magenta morsel,$2.50 ,419,06/10/2021,west
chartreuse morsel,$3.00 ,482,06/10/2021,north
chartreuse morsel,$3.00 ,477,06/10/2021,south
chartreuse morsel,$3.00 ,498,06/10/2021,east
chartreuse morsel,$3.00 ,406,06/10/2021,west
periwinkle morsel,$1.25 ,461,06/10/2021,north
periwinkle morsel,$1.25 ,489,06/10/2021,south
periwinkle morsel,$1.25 ,403,06/10/2021,east
periwinkle morsel,$1.25 ,473,06/10/2021,west
vermilion morsel,$4.99 ,478,06/10/2021,north
vermilion morsel,$4.99 ,486,06/10/2021,south
vermilion morsel,$4.99 ,448,06/10/2021,east
vermilion morsel,$4.99 ,428,06/10/2021,west
lapis morsel,$1.99 ,468,06/10/2021,north
lapis morsel,$1.99 ,479,06/10/2021,south
lapis morsel,$1.99 ,496,06/10/2021,east
lapis morsel,$1.99 ,450,06/10/2021,west
pink morsel,$5.00 ,477,06/11/2021,north
pink morsel,$5.00 ,418,06/11/2021,south
pink morsel,$5.00 ,460,06/11/2021,east
pink morsel,$5.00 ,470,06/11/2021,west
gold morsel,$9.99 ,491,06/11/2021,north
gold morsel,$9.99 ,474,06/11/2021,south
gold morsel,$9.99 ,423,06/11/2021,east
gold morsel,$9.99 ,405,06/11/2021,west
magenta morsel,$2.50 ,491,06/11/2021,north
magenta morsel,$2.50 ,430,06/11/2021,south
magenta morsel,$2.50 ,403,06/11/2021,east
magenta morsel,$2.50 ,486,06/11/2021,west
chartreuse morsel,$3.00 ,477,06/11/2021,north
chartreuse morsel,$3.00 ,473,06/11/2021,south
chartreuse morsel,$3.00 ,482,06/11/2021,east
chartreuse morsel,$3.00 ,471,06/11/2021,west
periwinkle morsel,$1.25 ,415,06/11/2021,north
periwinkle morsel,$1.25 ,488,06/11/2021,south
periwinkle morsel,$1.25 ,439,06/11/2021,east
periwinkle morsel,$1.25 ,477,06/11/2021,west
vermilion morsel,$4.99 ,481,06/11/2021,north
vermilion morsel,$4.99 ,450,06/11/2021,south
vermilion morsel,$4.99 ,442,06/11/2021,east
vermilion morsel,$4.99 ,500,06/11/2021,west
lapis morsel,$1.99 ,491,06/11/2021,north
lapis morsel,$1.99 ,474,06/11/2021,south
lapis morsel,$1.99 ,413,06/11/2021,east
lapis morsel,$1.99 ,486,06/11/2021,west
pink morsel,$5.00 ,419,06/12/2021,north
pink morsel,$5.00 ,475,06/12/2021,south
pink morsel,$5.00 ,454,06/12/2021,east
pink morsel,$5.00 ,473,06/12/2021,west
gold morsel,$9.99 ,482,06/12/2021,north
gold morsel,$9.99 ,498,06/12/2021,south
gold morsel,$9.99 ,463,06/12/2021,east
gold morsel,$9.99 ,408,06/12/2021,west
magenta morsel,$2.50 ,421,06/12/2021,north
magenta morsel,$2.50 ,407,06/12/2021,south
magenta morsel,$2.50 ,482,06/12/2021,east
magenta morsel,$2.50 ,406,06/12/2021,west
chartreuse morsel,$3.00 ,433,06/12/2021,north
chartreuse morsel,$3.00 ,482,06/12/2021,south
chartreuse morsel,$3.00 ,402,06/12/2021,east
chartreuse morsel,$3.00 ,477,06/12/2021,west
periwinkle morsel,$1.25 ,466,06/12/2021,north
periwinkle morsel,$1.25 ,419,06/12/2021,south
periwinkle morsel,$1.25 ,423,06/12/2021,east
periwinkle morsel,$1.25 ,442,06/12/2021,west
vermilion morsel,$4.99 ,405,06/12/2021,north
vermilion morsel,$4.99 ,500,06/12/2021,south
vermilion morsel,$4.99 ,436,06/12/2021,east
vermilion morsel,$4.99 ,406,06/12/2021,west
lapis morsel,$1.99 ,421,06/12/2021,north
lapis morsel,$1.99 ,451,06/12/2021,south
lapis morsel,$1.99 ,425,06/12/2021,east
lapis morsel,$1.99 ,468,06/12/2021,west
pink morsel,$5.00 ,441,06/13/2021,north
pink morsel,$5.00 ,452,06/13/2021,south
pink morsel,$5.00 ,427,06/13/2021,east
pink morsel,$5.00 ,456,06/13/2021,west
gold morsel,$9.99 ,416,06/13/2021,north
gold morsel,$9.99 ,492,06/13/2021,south
gold morsel,$9.99 ,486,06/13/2021,east
gold morsel,$9.99 ,489,06/13/2021,west
magenta morsel,$2.50 ,453,06/13/2021,north
magenta morsel,$2.50 ,413,06/13/2021,south
magenta morsel,$2.50 ,475,06/13/2021,east
magenta morsel,$2.50 ,448,06/13/2021,west
chartreuse morsel,$3.00 ,418,06/13/2021,north
chartreuse morsel,$3.00 ,432,06/13/2021,south
chartreuse morsel,$3.00 ,417,06/13/2021,east
chartreuse morsel,$3.00 ,479,06/13/2021,west
periwinkle morsel,$1.25 ,477,06/13/2021,north
periwinkle morsel,$1.25 ,464,06/13/2021,south
periwinkle morsel,$1.25 ,412,06/13/2021,east
periwinkle morsel,$1.25 ,450,06/13/2021,west
vermilion morsel,$4.99 ,448,06/13/2021,north
vermilion morsel,$4.99 ,433,06/13/2021,south
vermilion morsel,$4.99 ,434,06/13/2021,east
vermilion morsel,$4.99 ,488,06/13/2021,west
lapis morsel,$1.99 ,499,06/13/2021,north
lapis morsel,$1.99 ,407,06/13/2021,south
lapis morsel,$1.99 ,426,06/13/2021,east
lapis morsel,$1.99 ,443,06/13/2021,west
pink morsel,$5.00 ,497,06/14/2021,north
pink morsel,$5.00 ,405,06/14/2021,south
pink morsel,$5.00 ,492,06/14/2021,east
pink morsel,$5.00 ,457,06/14/2021,west
gold morsel,$9.99 ,449,06/14/2021,north
gold morsel,$9.99 ,419,06/14/2021,south
gold morsel,$9.99 ,475,06/14/2021,east
gold morsel,$9.99 ,431,06/14/2021,west
magenta morsel,$2.50 ,497,06/14/2021,north
magenta morsel,$2.50 ,487,06/14/2021,south
magenta morsel,$2.50 ,418,06/14/2021,east
magenta morsel,$2.50 ,466,06/14/2021,west
chartreuse morsel,$3.00 ,485,06/14/2021,north
chartreuse morsel,$3.00 ,479,06/14/2021,south
chartreuse morsel,$3.00 ,419,06/14/2021,east
chartreuse morsel,$3.00 ,418,06/14/2021,west
periwinkle morsel,$1.25 ,402,06/14/2021,north
periwinkle morsel,$1.25 ,442,06/14/2021,south
periwinkle morsel,$1.25 ,442,06/14/2021,east
periwinkle morsel,$1.25 ,435,06/14/2021,west
