product,price,quantity,date,region
gold morsel,$9.99 ,563,2/1/2020,south
gold morsel,$9.99 ,508,2/1/2020,east
gold morsel,$9.99 ,552,2/1/2020,west
magenta morsel,$2.50 ,592,2/1/2020,north
magenta morsel,$2.50 ,518,2/1/2020,south
magenta morsel,$2.50 ,504,2/1/2020,east
magenta morsel,$2.50 ,508,2/1/2020,west
chartreuse morsel,$3.00 ,574,2/1/2020,north
chartreuse morsel,$3.00 ,589,2/1/2020,south
chartreuse morsel,$3.00 ,551,2/1/2020,east
chartreuse morsel,$3.00 ,523,2/1/2020,west
periwinkle morsel,$1.25 ,502,2/1/2020,north
periwinkle morsel,$1.25 ,558,2/1/2020,south
periwinkle morsel,$1.25 ,547,2/1/2020,east
periwinkle morsel,$1.25 ,562,2/1/2020,west
vermilion morsel,$4.99 ,544,2/1/2020,north
vermilion morsel,$4.99 ,506,2/1/2020,south
vermilion morsel,$4.99 ,506,2/1/2020,east
vermilion morsel,$4.99 ,534,2/1/2020,west
lapis morsel,$1.99 ,556,2/1/2020,north
lapis morsel,$1.99 ,600,2/1/2020,south
lapis morsel,$1.99 ,514,2/1/2020,east
lapis morsel,$1.99 ,566,2/1/2020,west
pink morsel,$3.00 ,569,2/2/2020,north
pink morsel,$3.00 ,555,2/2/2020,south
pink morsel,$3.00 ,571,2/2/2020,east
pink morsel,$3.00 ,553,2/2/2020,west
gold morsel,$9.99 ,563,2/2/2020,north
gold morsel,$9.99 ,536,2/2/2020,south
gold morsel,$9.99 ,544,2/2/2020,east
gold morsel,$9.99 ,561,2/2/2020,west
magenta morsel,$2.50 ,560,2/2/2020,north
magenta morsel,$2.50 ,555,2/2/2020,south
magenta morsel,$2.50 ,529,2/2/2020,east
magenta morsel,$2.50 ,522,2/2/2020,west
chartreuse morsel,$3.00 ,587,2/2/2020,north
chartreuse morsel,$3.00 ,525,2/2/2020,south
chartreuse morsel,$3.00 ,571,2/2/2020,east
chartreuse morsel,$3.00 ,596,2/2/2020,west
periwinkle morsel,$1.25 ,594,2/2/2020,north
periwinkle morsel,$1.25 ,518,2/2/2020,south
periwinkle morsel,$1.25 ,565,2/2/2020,east
periwinkle morsel,$1.25 ,556,2/2/2020,west
vermilion morsel,$4.99 ,574,2/2/2020,north
vermilion morsel,$4.99 ,503,2/2/2020,south
vermilion morsel,$4.99 ,573,2/2/2020,east
vermilion morsel,$4.99 ,515,2/2/2020,west
lapis morsel,$1.99 ,531,2/2/2020,north
lapis morsel,$1.99 ,553,2/2/2020,south
lapis morsel,$1.99 ,561,2/2/2020,east
lapis morsel,$1.99 ,526,2/2/2020,west
pink morsel,$3.00 ,516,2/3/2020,north
pink morsel,$3.00 ,549,2/3/2020,south
pink morsel,$3.00 ,588,2/3/2020,east
pink morsel,$3.00 ,554,2/3/2020,west
gold morsel,$9.99 ,531,2/3/2020,north
gold morsel,$9.99 ,582,2/3/2020,south
gold morsel,$9.99 ,512,2/3/2020,east
gold morsel,$9.99 ,584,2/3/2020,west
magenta morsel,$2.50 ,501,2/3/2020,north
magenta morsel,$2.50 ,527,2/3/2020,south
magenta morsel,$2.50 ,525,2/3/2020,east
magenta morsel,$2.50 ,526,2/3/2020,west
chartreuse morsel,$3.00 ,538,2/3/2020,north
chartreuse morsel,$3.00 ,592,2/3/2020,south
chartreuse morsel,$3.00 ,527,2/3/2020,east
chartreuse morsel,$3.00 ,501,2/3/2020,west
periwinkle morsel,$1.25 ,581,2/3/2020,north
periwinkle morsel,$1.25 ,597,2/3/2020,south
periwinkle morsel,$1.25 ,556,2/3/2020,east
periwinkle morsel,$1.25 ,558,2/3/2020,west
vermilion morsel,$4.99 ,569,2/3/2020,north
vermilion morsel,$4.99 ,520,2/3/2020,south
vermilion morsel,$4.99 ,578,2/3/2020,east
vermilion morsel,$4.99 ,585,2/3/2020,west
lapis morsel,$1.99 ,542,2/3/2020,north
lapis morsel,$1.99 ,534,2/3/2020,south
lapis morsel,$1.99 ,501,2/3/2020,east
lapis morsel,$1.99 ,600,2/3/2020,west
pink morsel,$3.00 ,521,2/4/2020,north
pink morsel,$3.00 ,585,2/4/2020,south
pink morsel,$3.00 ,553,2/4/2020,east
pink morsel,$3.00 ,525,2/4/2020,west
gold morsel,$9.99 ,526,2/4/2020,north
gold morsel,$9.99 ,552,2/4/2020,south
gold morsel,$9.99 ,598,2/4/2020,east
gold morsel,$9.99 ,558,2/4/2020,west
magenta morsel,$2.50 ,552,2/4/2020,north
magenta morsel,$2.50 ,596,2/4/2020,south
magenta morsel,$2.50 ,517,2/4/2020,east
magenta morsel,$2.50 ,579,2/4/2020,west
chartreuse morsel,$3.00 ,575,2/4/2020,north
chartreuse morsel,$3.00 ,566,2/4/2020,south
chartreuse morsel,$3.00 ,570,2/4/2020,east
chartreuse morsel,$3.00 ,508,2/4/2020,west
periwinkle morsel,$1.25 ,592,2/4/2020,north
periwinkle morsel,$1.25 ,542,2/4/2020,south
periwinkle morsel,$1.25 ,530,2/4/2020,east
periwinkle morsel,$1.25 ,584,2/4/2020,west
vermilion morsel,$4.99 ,526,2/4/2020,north
vermilion morsel,$4.99 ,600,2/4/2020,south
vermilion morsel,$4.99 ,500,2/4/2020,east
vermilion morsel,$4.99 ,511,2/4/2020,west
lapis morsel,$1.99 ,509,2/4/2020,north
lapis morsel,$1.99 ,536,2/4/2020,south
lapis morsel,$1.99 ,587,2/4/2020,east
lapis morsel,$1.99 ,594,2/4/2020,west
pink morsel,$3.00 ,572,2/5/2020,north
pink morsel,$3.00 ,502,2/5/2020,south
pink morsel,$3.00 ,578,2/5/2020,east
pink morsel,$3.00 ,568,2/5/2020,west
gold morsel,$9.99 ,583,2/5/2020,north
gold morsel,$9.99 ,544,2/5/2020,south
gold morsel,$9.99 ,538,2/5/2020,east
gold morsel,$9.99 ,581,2/5/2020,west
magenta morsel,$2.50 ,592,2/5/2020,north
magenta morsel,$2.50 ,537,2/5/2020,south
magenta morsel,$2.50 ,539,2/5/2020,east
magenta morsel,$2.50 ,592,2/5/2020,west
chartreuse morsel,$3.00 ,598,2/5/2020,north
chartreuse morsel,$3.00 ,586,2/5/2020,south
chartreuse morsel,$3.00 ,561,2/5/2020,east
chartreuse morsel,$3.00 ,594,2/5/2020,west
periwinkle morsel,$1.25 ,559,2/5/2020,north
periwinkle morsel,$1.25 ,568,2/5/2020,south
periwinkle morsel,$1.25 ,570,2/5/2020,east
periwinkle morsel,$1.25 ,545,2/5/2020,west
vermilion morsel,$4.99 ,556,2/5/2020,north
vermilion morsel,$4.99 ,539,2/5/2020,south
vermilion morsel,$4.99 ,560,2/5/2020,east
vermilion morsel,$4.99 ,583,2/5/2020,west
lapis morsel,$1.99 ,523,2/5/2020,north
lapis morsel,$1.99 ,547,2/5/2020,south
lapis morsel,$1.99 ,542,2/5/2020,east
lapis morsel,$1.99 ,555,2/5/2020,west
pink morsel,$3.00 ,504,2/6/2020,north
pink morsel,$3.00 ,524,2/6/2020,south
pink morsel,$3.00 ,594,2/6/2020,east
pink morsel,$3.00 ,518,2/6/2020,west
gold morsel,$9.99 ,569,2/6/2020,north
gold morsel,$9.99 ,580,2/6/2020,south
gold morsel,$9.99 ,511,2/6/2020,east
gold morsel,$9.99 ,574,2/6/2020,west
magenta morsel,$2.50 ,535,2/6/2020,north
magenta morsel,$2.50 ,585,2/6/2020,south
magenta morsel,$2.50 ,500,2/6/2020,east
magenta morsel,$2.50 ,584,2/6/2020,west
chartreuse morsel,$3.00 ,571,2/6/2020,north
chartreuse morsel,$3.00 ,581,2/6/2020,south
chartreuse morsel,$3.00 ,592,2/6/2020,east
chartreuse morsel,$3.00 ,503,2/6/2020,west
periwinkle morsel,$1.25 ,552,2/6/2020,north
periwinkle morsel,$1.25 ,524,2/6/2020,south
periwinkle morsel,$1.25 ,530,2/6/2020,east
periwinkle morsel,$1.25 ,576,2/6/2020,west
vermilion morsel,$4.99 ,539,2/6/2020,north
vermilion morsel,$4.99 ,521,2/6/2020,south
vermilion morsel,$4.99 ,577,2/6/2020,east
vermilion morsel,$4.99 ,537,2/6/2020,west
lapis morsel,$1.99 ,569,2/6/2020,north
lapis morsel,$1.99 ,507,2/6/2020,south
lapis morsel,$1.99 ,558,2/6/2020,east
lapis morsel,$1.99 ,503,2/6/2020,west
pink morsel,$3.00 ,594,2/7/2020,north
pink morsel,$3.00 ,567,2/7/2020,south
pink morsel,$3.00 ,566,2/7/2020,east
pink morsel,$3.00 ,557,2/7/2020,west
gold morsel,$9.99 ,552,2/7/2020,north
gold morsel,$9.99 ,576,2/7/2020,south
gold morsel,$9.99 ,505,2/7/2020,east
gold morsel,$9.99 ,529,2/7/2020,west
magenta morsel,$2.50 ,600,2/7/2020,north
magenta morsel,$2.50 ,570,2/7/2020,south
magenta morsel,$2.50 ,571,2/7/2020,east
magenta morsel,$2.50 ,543,2/7/2020,west
chartreuse morsel,$3.00 ,539,2/7/2020,north
chartreuse morsel,$3.00 ,537,2/7/2020,south
chartreuse morsel,$3.00 ,541,2/7/2020,east
chartreuse morsel,$3.00 ,546,2/7/2020,west
periwinkle morsel,$1.25 ,525,2/7/2020,north
periwinkle morsel,$1.25 ,505,2/7/2020,south
periwinkle morsel,$1.25 ,534,2/7/2020,east
periwinkle morsel,$1.25 ,521,2/7/2020,west
vermilion morsel,$4.99 ,553,2/7/2020,north
vermilion morsel,$4.99 ,555,2/7/2020,south
vermilion morsel,$4.99 ,519,2/7/2020,east
vermilion morsel,$4.99 ,515,2/7/2020,west
lapis morsel,$1.99 ,593,2/7/2020,north
lapis morsel,$1.99 ,529,2/7/2020,south
lapis morsel,$1.99 ,585,2/7/2020,east
lapis morsel,$1.99 ,542,2/7/2020,west
pink morsel,$3.00 ,528,2/8/2020,north
pink morsel,$3.00 ,534,2/8/2020,south
pink morsel,$3.00 ,585,2/8/2020,east
pink morsel,$3.00 ,538,2/8/2020,west
gold morsel,$9.99 ,564,2/8/2020,north
gold morsel,$9.99 ,593,2/8/2020,south
gold morsel,$9.99 ,590,2/8/2020,east
gold morsel,$9.99 ,512,2/8/2020,west
magenta morsel,$2.50 ,539,2/8/2020,north
magenta morsel,$2.50 ,580,2/8/2020,south
magenta morsel,$2.50 ,547,2/8/2020,east
magenta morsel,$2.50 ,587,2/8/2020,west
chartreuse morsel,$3.00 ,595,2/8/2020,north
chartreuse morsel,$3.00 ,594,2/8/2020,south
chartreuse morsel,$3.00 ,515,2/8/2020,east
chartreuse morsel,$3.00 ,556,2/8/2020,west
periwinkle morsel,$1.25 ,572,2/8/2020,north
periwinkle morsel,$1.25 ,533,2/8/2020,south
periwinkle morsel,$1.25 ,583,2/8/2020,east
periwinkle morsel,$1.25 ,512,2/8/2020,west
vermilion morsel,$4.99 ,541,2/8/2020,north
vermilion morsel,$4.99 ,559,2/8/2020,south
vermilion morsel,$4.99 ,506,2/8/2020,east
vermilion morsel,$4.99 ,554,2/8/2020,west
lapis morsel,$1.99 ,557,2/8/2020,north
lapis morsel,$1.99 ,586,2/8/2020,south
lapis morsel,$1.99 ,566,2/8/2020,east
lapis morsel,$1.99 ,577,2/8/2020,west
pink morsel,$3.00 ,581,2/9/2020,north
pink morsel,$3.00 ,596,2/9/2020,south
pink morsel,$3.00 ,548,2/9/2020,east
pink morsel,$3.00 ,576,2/9/2020,west
gold morsel,$9.99 ,549,2/9/2020,north
gold morsel,$9.99 ,545,2/9/2020,south
gold morsel,$9.99 ,526,2/9/2020,east
gold morsel,$9.99 ,588,2/9/2020,west
magenta morsel,$2.50 ,578,2/9/2020,north
magenta morsel,$2.50 ,552,2/9/2020,south
magenta morsel,$2.50 ,570,2/9/2020,east
magenta morsel,$2.50 ,532,2/9/2020,west
chartreuse morsel,$3.00 ,548,2/9/2020,north
chartreuse morsel,$3.00 ,581,2/9/2020,south
chartreuse morsel,$3.00 ,561,2/9/2020,east
chartreuse morsel,$3.00 ,549,2/9/2020,west
periwinkle morsel,$1.25 ,553,2/9/2020,north
periwinkle morsel,$1.25 ,573,2/9/2020,south
periwinkle morsel,$1.25 ,555,2/9/2020,east
periwinkle morsel,$1.25 ,524,2/9/2020,west
vermilion morsel,$4.99 ,554,2/9/2020,north
vermilion morsel,$4.99 ,567,2/9/2020,south
vermilion morsel,$4.99 ,547,2/9/2020,east
vermilion morsel,$4.99 ,562,2/9/2020,west
lapis morsel,$1.99 ,554,2/9/2020,north
lapis morsel,$1.99 ,589,2/9/2020,south
lapis morsel,$1.99 ,513,2/9/2020,east
lapis morsel,$1.99 ,523,2/9/2020,west
pink morsel,$3.00 ,533,2/10/2020,north
pink morsel,$3.00 ,563,2/10/2020,south
pink morsel,$3.00 ,592,2/10/2020,east
pink morsel,$3.00 ,523,2/10/2020,west
gold morsel,$9.99 ,504,2/10/2020,north
gold morsel,$9.99 ,504,2/10/2020,south
gold morsel,$9.99 ,551,2/10/2020,east
gold morsel,$9.99 ,532,2/10/2020,west
magenta morsel,$2.50 ,570,2/10/2020,north
magenta morsel,$2.50 ,504,2/10/2020,south
magenta morsel,$2.50 ,563,2/10/2020,east
magenta morsel,$2.50 ,588,2/10/2020,west
chartreuse morsel,$3.00 ,519,2/10/2020,north
chartreuse morsel,$3.00 ,528,2/10/2020,south
chartreuse morsel,$3.00 ,503,2/10/2020,east
chartreuse morsel,$3.00 ,561,2/10/2020,west
periwinkle morsel,$1.25 ,590,2/10/2020,north
periwinkle morsel,$1.25 ,506,2/10/2020,south
periwinkle morsel,$1.25 ,584,2/10/2020,east
periwinkle morsel,$1.25 ,588,2/10/2020,west
vermilion morsel,$4.99 ,573,2/10/2020,north
vermilion morsel,$4.99 ,521,2/10/2020,south
vermilion morsel,$4.99 ,588,2/10/2020,east
vermilion morsel,$4.99 ,574,2/10/2020,west
lapis morsel,$1.99 ,592,2/10/2020,north
lapis morsel,$1.99 ,530,2/10/2020,south
lapis morsel,$1.99 ,573,2/10/2020,east
lapis morsel,$1.99 ,578,2/10/2020,west
pink morsel,$3.00 ,597,2/11/2020,north
pink morsel,$3.00 ,546,2/11/2020,south
pink morsel,$3.00 ,572,2/11/2020,east
pink morsel,$3.00 ,596,2/11/2020,west
gold morsel,$9.99 ,501,2/11/2020,north
gold morsel,$9.99 ,557,2/11/2020,south
gold morsel,$9.99 ,520,2/11/2020,east
gold morsel,$9.99 ,505,2/11/2020,west
magenta morsel,$2.50 ,572,2/11/2020,north
magenta morsel,$2.50 ,510,2/11/2020,south
magenta morsel,$2.50 ,509,2/11/2020,east
magenta morsel,$2.50 ,552,2/11/2020,west
chartreuse morsel,$3.00 ,502,2/11/2020,north
chartreuse morsel,$3.00 ,588,2/11/2020,south
chartreuse morsel,$3.00 ,503,2/11/2020,east
chartreuse morsel,$3.00 ,570,2/11/2020,west
periwinkle morsel,$1.25 ,513,2/11/2020,north
periwinkle morsel,$1.25 ,511,2/11/2020,south
periwinkle morsel,$1.25 ,512,2/11/2020,east
periwinkle morsel,$1.25 ,526,2/11/2020,west
vermilion morsel,$4.99 ,541,2/11/2020,north
vermilion morsel,$4.99 ,539,2/11/2020,south
vermilion morsel,$4.99 ,526,2/11/2020,east
vermilion morsel,$4.99 ,576,2/11/2020,west
lapis morsel,$1.99 ,581,2/11/2020,north
lapis morsel,$1.99 ,503,2/11/2020,south
lapis morsel,$1.99 ,598,2/11/2020,east
lapis morsel,$1.99 ,514,2/11/2020,west
pink morsel,$3.00 ,586,2/12/2020,north
pink morsel,$3.00 ,584,2/12/2020,south
pink morsel,$3.00 ,533,2/12/2020,east
pink morsel,$3.00 ,511,2/12/2020,west
gold morsel,$9.99 ,588,2/12/2020,north
gold morsel,$9.99 ,523,2/12/2020,south
gold morsel,$9.99 ,578,2/12/2020,east
gold morsel,$9.99 ,547,2/12/2020,west
magenta morsel,$2.50 ,563,2/12/2020,north
magenta morsel,$2.50 ,534,2/12/2020,south
magenta morsel,$2.50 ,589,2/12/2020,east
magenta morsel,$2.50 ,544,2/12/2020,west
chartreuse morsel,$3.00 ,539,2/12/2020,north
chartreuse morsel,$3.00 ,564,2/12/2020,south
chartreuse morsel,$3.00 ,526,2/12/2020,east
chartreuse morsel,$3.00 ,575,2/12/2020,west
periwinkle morsel,$1.25 ,566,2/12/2020,north
periwinkle morsel,$1.25 ,539,2/12/2020,south
periwinkle morsel,$1.25 ,588,2/12/2020,east
periwinkle morsel,$1.25 ,579,2/12/2020,west
vermilion morsel,$4.99 ,554,2/12/2020,north
vermilion morsel,$4.99 ,554,2/12/2020,south
vermilion morsel,$4.99 ,586,2/12/2020,east
vermilion morsel,$4.99 ,514,2/12/2020,west
lapis morsel,$1.99 ,576,2/12/2020,north
lapis morsel,$1.99 ,583,2/12/2020,south
lapis morsel,$1.99 ,598,2/12/2020,east
lapis morsel,$1.99 ,585,2/12/2020,west
pink morsel,$3.00 ,516,2/13/2020,north
pink morsel,$3.00 ,600,2/13/2020,south
pink morsel,$3.00 ,553,2/13/2020,east
pink morsel,$3.00 ,539,2/13/2020,west
gold morsel,$9.99 ,538,2/13/2020,north
gold morsel,$9.99 ,545,2/13/2020,south
gold morsel,$9.99 ,546,2/13/2020,east
gold morsel,$9.99 ,564,2/13/2020,west
magenta morsel,$2.50 ,522,2/13/2020,north
magenta morsel,$2.50 ,500,2/13/2020,south
magenta morsel,$2.50 ,569,2/13/2020,east
magenta morsel,$2.50 ,512,2/13/2020,west
chartreuse morsel,$3.00 ,579,2/13/2020,north
chartreuse morsel,$3.00 ,573,2/13/2020,south
chartreuse morsel,$3.00 ,500,2/13/2020,east
chartreuse morsel,$3.00 ,582,2/13/2020,west
periwinkle morsel,$1.25 ,592,2/13/2020,north
periwinkle morsel,$1.25 ,547,2/13/2020,south
periwinkle morsel,$1.25 ,517,2/13/2020,east
periwinkle morsel,$1.25 ,562,2/13/2020,west
vermilion morsel,$4.99 ,596,2/13/2020,north
vermilion morsel,$4.99 ,568,2/13/2020,south
vermilion morsel,$4.99 ,582,2/13/2020,east
vermilion morsel,$4.99 ,562,2/13/2020,west
lapis morsel,$1.99 ,578,2/13/2020,north
lapis morsel,$1.99 ,553,2/13/2020,south
lapis morsel,$1.99 ,585,2/13/2020,east
lapis morsel,$1.99 ,551,2/13/2020,west
pink morsel,$3.00 ,582,2/14/2020,north
pink morsel,$3.00 ,548,2/14/2020,south
pink morsel,$3.00 ,566,2/14/2020,east
pink morsel,$3.00 ,511,2/14/2020,west
gold morsel,$9.99 ,514,2/14/2020,north
gold morsel,$9.99 ,553,2/14/2020,south
gold morsel,$9.99 ,580,2/14/2020,east
gold morsel,$9.99 ,516,2/14/2020,west
magenta morsel,$2.50 ,587,2/14/2020,north
magenta morsel,$2.50 ,558,2/14/2020,south
magenta morsel,$2.50 ,592,2/14/2020,east
magenta morsel,$2.50 ,558,2/14/2020,west
chartreuse morsel,$3.00 ,517,2/14/2020,north
chartreuse morsel,$3.00 ,568,2/14/2020,south
chartreuse morsel,$3.00 ,573,2/14/2020,east
chartreuse morsel,$3.00 ,511,2/14/2020,west
periwinkle morsel,$1.25 ,539,2/14/2020,north
periwinkle morsel,$1.25 ,562,2/14/2020,south
periwinkle morsel,$1.25 ,596,2/14/2020,east
periwinkle morsel,$1.25 ,532,2/14/2020,west
vermilion morsel,$4.99 ,591,2/14/2020,north
vermilion morsel,$4.99 ,564,2/14/2020,south
vermilion morsel,$4.99 ,535,2/14/2020,east
vermilion morsel,$4.99 ,589,2/14/2020,west
lapis morsel,$1.99 ,532,2/14/2020,north
lapis morsel,$1.99 ,573,2/14/2020,south
lapis morsel,$1.99 ,578,2/14/2020,east
lapis morsel,$1.99 ,574,2/14/2020,west
pink morsel,$3.00 ,568,2/15/2020,north
pink morsel,$3.00 ,508,2/15/2020,south
pink morsel,$3.00 ,515,2/15/2020,east
pink morsel,$3.00 ,577,2/15/2020,west
gold morsel,$9.99 ,575,2/15/2020,north
gold morsel,$9.99 ,552,2/15/2020,south
gold morsel,$9.99 ,507,2/15/2020,east
gold morsel,$9.99 ,590,2/15/2020,west
magenta morsel,$2.50 ,561,2/15/2020,north
magenta morsel,$2.50 ,533,2/15/2020,south
magenta morsel,$2.50 ,511,2/15/2020,east
magenta morsel,$2.50 ,519,2/15/2020,west
chartreuse morsel,$3.00 ,594,2/15/2020,north
chartreuse morsel,$3.00 ,541,2/15/2020,south
chartreuse morsel,$3.00 ,567,2/15/2020,east
chartreuse morsel,$3.00 ,559,2/15/2020,west
periwinkle morsel,$1.25 ,521,2/15/2020,north
periwinkle morsel,$1.25 ,514,2/15/2020,south
periwinkle morsel,$1.25 ,560,2/15/2020,east
periwinkle morsel,$1.25 ,521,2/15/2020,west
vermilion morsel,$4.99 ,547,2/15/2020,north
vermilion morsel,$4.99 ,585,2/15/2020,south
vermilion morsel,$4.99 ,549,2/15/2020,east
vermilion morsel,$4.99 ,544,2/15/2020,west
lapis morsel,$1.99 ,529,2/15/2020,north
lapis morsel,$1.99 ,537,2/15/2020,south
lapis morsel,$1.99 ,519,2/15/2020,east
lapis morsel,$1.99 ,558,2/15/2020,west
pink morsel,$3.00 ,555,2/16/2020,north
pink morsel,$3.00 ,597,2/16/2020,south
pink morsel,$3.00 ,535,2/16/2020,east
pink morsel,$3.00 ,581,2/16/2020,west
gold morsel,$9.99 ,536,2/16/2020,north
gold morsel,$9.99 ,539,2/16/2020,south
gold morsel,$9.99 ,582,2/16/2020,east
gold morsel,$9.99 ,584,2/16/2020,west
magenta morsel,$2.50 ,504,2/16/2020,north
magenta morsel,$2.50 ,558,2/16/2020,south
magenta morsel,$2.50 ,571,2/16/2020,east
magenta morsel,$2.50 ,545,2/16/2020,west
chartreuse morsel,$3.00 ,522,2/16/2020,north
chartreuse morsel,$3.00 ,551,2/16/2020,south
chartreuse morsel,$3.00 ,544,2/16/2020,east
chartreuse morsel,$3.00 ,585,2/16/2020,west
periwinkle morsel,$1.25 ,552,2/16/2020,north
periwinkle morsel,$1.25 ,516,2/16/2020,south
periwinkle morsel,$1.25 ,502,2/16/2020,east
periwinkle morsel,$1.25 ,525,2/16/2020,west
vermilion morsel,$4.99 ,513,2/16/2020,north
vermilion morsel,$4.99 ,585,2/16/2020,south
vermilion morsel,$4.99 ,594,2/16/2020,east
vermilion morsel,$4.99 ,583,2/16/2020,west
lapis morsel,$1.99 ,526,2/16/2020,north
lapis morsel,$1.99 ,563,2/16/2020,south
lapis morsel,$1.99 ,515,2/16/2020,east
lapis morsel,$1.99 ,551,2/16/2020,west
pink morsel,$3.00 ,559,2/17/2020,north
pink morsel,$3.00 ,530,2/17/2020,south
pink morsel,$3.00 ,574,2/17/2020,east
pink morsel,$3.00 ,581,2/17/2020,west
gold morsel,$9.99 ,589,2/17/2020,north
gold morsel,$9.99 ,523,2/17/2020,south
gold morsel,$9.99 ,594,2/17/2020,east
gold morsel,$9.99 ,554,2/17/2020,west
magenta morsel,$2.50 ,579,2/17/2020,north
magenta morsel,$2.50 ,565,2/17/2020,south
magenta morsel,$2.50 ,542,2/17/2020,east
magenta morsel,$2.50 ,501,2/17/2020,west
chartreuse morsel,$3.00 ,512,2/17/2020,north
chartreuse morsel,$3.00 ,526,2/17/2020,south
chartreuse morsel,$3.00 ,559,2/17/2020,east
chartreuse morsel,$3.00 ,527,2/17/2020,west
periwinkle morsel,$1.25 ,501,2/17/2020,north
periwinkle morsel,$1.25 ,530,2/17/2020,south
periwinkle morsel,$1.25 ,582,2/17/2020,east
periwinkle morsel,$1.25 ,568,2/17/2020,west
vermilion morsel,$4.99 ,554,2/17/2020,north
vermilion morsel,$4.99 ,513,2/17/2020,south
vermilion morsel,$4.99 ,585,2/17/2020,east
vermilion morsel,$4.99 ,538,2/17/2020,west
lapis morsel,$1.99 ,592,2/17/2020,north
lapis morsel,$1.99 ,560,2/17/2020,south
lapis morsel,$1.99 ,500,2/17/2020,east
lapis morsel,$1.99 ,537,2/17/2020,west
pink morsel,$3.00 ,556,2/18/2020,north
pink morsel,$3.00 ,540,2/18/2020,south
pink morsel,$3.00 ,568,2/18/2020,east
pink morsel,$3.00 ,561,2/18/2020,west
gold morsel,$9.99 ,509,2/18/2020,north
gold morsel,$9.99 ,576,2/18/2020,south
gold morsel,$9.99 ,579,2/18/2020,east
gold morsel,$9.99 ,510,2/18/2020,west
magenta morsel,$2.50 ,578,2/18/2020,north
magenta morsel,$2.50 ,550,2/18/2020,south
magenta morsel,$2.50 ,574,2/18/2020,east
magenta morsel,$2.50 ,519,2/18/2020,west
chartreuse morsel,$3.00 ,564,2/18/2020,north
chartreuse morsel,$3.00 ,549,2/18/2020,south
chartreuse morsel,$3.00 ,527,2/18/2020,east
chartreuse morsel,$3.00 ,564,2/18/2020,west
periwinkle morsel,$1.25 ,537,2/18/2020,north
periwinkle morsel,$1.25 ,574,2/18/2020,south
periwinkle morsel,$1.25 ,584,2/18/2020,east
periwinkle morsel,$1.25 ,587,2/18/2020,west
vermilion morsel,$4.99 ,555,2/18/2020,north
vermilion morsel,$4.99 ,560,2/18/2020,south
vermilion morsel,$4.99 ,594,2/18/2020,east
vermilion morsel,$4.99 ,560,2/18/2020,west
lapis morsel,$1.99 ,574,2/18/2020,north
lapis morsel,$1.99 ,502,2/18/2020,south
lapis morsel,$1.99 ,581,2/18/2020,east
lapis morsel,$1.99 ,539,2/18/2020,west
pink morsel,$3.00 ,517,2/19/2020,north
pink morsel,$3.00 ,550,2/19/2020,south
pink morsel,$3.00 ,563,2/19/2020,east
pink morsel,$3.00 ,546,2/19/2020,west
gold morsel,$9.99 ,500,2/19/2020,north
gold morsel,$9.99 ,529,2/19/2020,south
gold morsel,$9.99 ,517,2/19/2020,east
gold morsel,$9.99 ,523,2/19/2020,west
magenta morsel,$2.50 ,597,2/19/2020,north
magenta morsel,$2.50 ,594,2/19/2020,south
magenta morsel,$2.50 ,586,2/19/2020,east
magenta morsel,$2.50 ,597,2/19/2020,west
chartreuse morsel,$3.00 ,573,2/19/2020,north
chartreuse morsel,$3.00 ,560,2/19/2020,south
chartreuse morsel,$3.00 ,562,2/19/2020,east
chartreuse morsel,$3.00 ,522,2/19/2020,west
periwinkle morsel,$1.25 ,514,2/19/2020,north
periwinkle morsel,$1.25 ,510,2/19/2020,south
periwinkle morsel,$1.25 ,557,2/19/2020,east
periwinkle morsel,$1.25 ,571,2/19/2020,west
vermilion morsel,$4.99 ,504,2/19/2020,north
vermilion morsel,$4.99 ,567,2/19/2020,south
vermilion morsel,$4.99 ,533,2/19/2020,east
vermilion morsel,$4.99 ,593,2/19/2020,west
lapis morsel,$1.99 ,593,2/19/2020,north
lapis morsel,$1.99 ,577,2/19/2020,south
lapis morsel,$1.99 ,535,2/19/2020,east
lapis morsel,$1.99 ,582,2/19/2020,west
pink morsel,$3.00 ,506,2/20/2020,north
pink morsel,$3.00 ,531,2/20/2020,south
pink morsel,$3.00 ,544,2/20/2020,east
pink morsel,$3.00 ,534,2/20/2020,west
gold morsel,$9.99 ,563,2/20/2020,north
gold morsel,$9.99 ,577,2/20/2020,south
gold morsel,$9.99 ,587,2/20/2020,east
gold morsel,$9.99 ,553,2/20/2020,west
magenta morsel,$2.50 ,523,2/20/2020,north
magenta morsel,$2.50 ,566,2/20/2020,south
magenta morsel,$2.50 ,539,2/20/2020,east
magenta morsel,$2.50 ,589,2/20/2020,west
chartreuse morsel,$3.00 ,515,2/20/2020,north
chartreuse morsel,$3.00 ,589,2/20/2020,south
chartreuse morsel,$3.00 ,555,2/20/2020,east
chartreuse morsel,$3.00 ,532,2/20/2020,west
periwinkle morsel,$1.25 ,502,2/20/2020,north
periwinkle morsel,$1.25 ,558,2/20/2020,south
periwinkle morsel,$1.25 ,528,2/20/2020,east
periwinkle morsel,$1.25 ,543,2/20/2020,west
vermilion morsel,$4.99 ,599,2/20/2020,north
vermilion morsel,$4.99 ,501,2/20/2020,south
